F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Thread,F16-boolean,F16-String,F16-char[],F16-NA,F16-void,F16-byte[],F3-NA,F3-LT_TKN,F3- Output stat for   + path +    + new StatsTrack(new String(data)).toString(),F3-CreateMode.PERSISTENT,F3-InputStream,F3-InputStreamReader,F3-byte[],F3-stats.toString().getBytes(),F3-InetSocketAddress,F3-String,F3-strackC.toString().getBytes(),F3-long,F3-Reader,F3-int,F3-char[],F3-SimpleCharStream,F3-IDENT_TKN,F3-Request,F3-strack.toString().getBytes(),F3-RECORD_TKN,F7--,F7-^,F7-+=,F7-NA,F7-+,F12-NA,F17-static,F17-NA,F2-Set<Long>,F2-Writer,F2-Process,F2-Iterator<Long>,F2-SaslClient,F2-NA,F2-AuthFastLeaderElection,F2-SimpleCharStream,F2-String,F2-RccTokenManager,F2-ParseException,F2-ByteBuffer,F2-Rcc,F2-BufferedReader,F2-System,F2-LinkedBlockingQueue<ToSend>,F6-org.apache.zookeeper.server.quorum.LeaderElectionBean,F6-NA,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-org.apache.zookeeper.StatsTrack,F6-org.apache.jute.compiler.generated.Token,F6-org.apache.jute.compiler.generated.JVector,F6-org.apache.jute.compiler.generated.TokenMgrError,F6-org.apache.zookeeper.server.quorum.FastLeaderElection.ToSend,F6-java.io.FileReader,F6-org.apache.zookeeper.server.quorum.Vote,F6-java.io.File,F6-java.lang.String,F6-org.apache.jute.compiler.generated.JField,F6-org.apache.zookeeper.server.StatsTrack,F6-org.apache.zookeeper.Stat,F6-java.lang.Thread,F6-java.util.ArrayList<org.apache.jute.compiler.generated.JRecord>,F13-NA,F18-NA,F14-NA,F1-configFromString,F1-termPredicate,F1-ReInit,F1-NA,F1-setData,F1-jj_consume_token,F1-processRequest,F1-backup,F1-getBytes,F1-write,F1-println,F1-wrap,F1-readChar,F1-Type,F1-putInt,F1-toLowerCase,F1-equals,F1-create,F1-exit,F1-getInputStream,F5-java.lang.Object,F5-NA,F5-java.io.InputStreamReader,F5-java.io.OutputStreamWriter,F5-java.io.Reader,F5-java.util.AbstractList,F9-NA,F9-dataTree,F10-NA,F19-NA,F15-NA,F15-private,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-char,F4-Token,F4-byte[],F4-ArrayList<JRecord>,F4-void,F4-JRecord,F4-String,F4-JMap,F4-Iterator,F4-JType,F8-ZKDatabase,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rgs@apache.org,F71-hanm@apache.org,F71-phunt@apache.org,F71-rakeshr@apache.org,F71-henry@apache.org,F71-arshad@apache.org,F71-abefine@cloudera.com,F71-hanm@cloudera.com,F71-breed@apache.org,F71-afine@apache.org,F71-mahadev@apache.org,F71-michim@apache.org,F71-camille@apache.org,F71-thawan@apache.org,F71-cnauroth@apache.org,F71-nixon@fb.com,F71-fpj@apache.org,F71-shralex@apache.org,F71-jordan@jordanzimmerman.com,F71-tamaas@cloudera.com,F74,F73,F84,F146,category
768,org/apache/zookeeper,org/apache/zookeeper/ZooKeeperMain.java,420,true,189,18,4573,4,12,349,22,120,0.861236802413273,495,104,0.2101010101010101,0.31746031746031744,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,7,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10559006211180125,0.021739130434782608,0.006211180124223603,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,47,1280,3261,1914,114,0.0,4,13,101,131,0.027204233537114365,0,0,0,0,0,0,0,0.0,0,114,0,13,4,0,131,101,0.027204233537114365,52,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,685,467,2,634,close
768,org/apache/zookeeper,org/apache/zookeeper/ZooKeeperMain.java,420,true,33,18,4573,4,8,349,8,120,0.6546003016591252,495,104,0.2101010101010101,0.48484848484848486,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,7,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10559006211180125,0.021739130434782608,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,47,1280,3261,1914,114,0.0,4,13,101,131,0.027204233537114365,0,0,0,0,0,0,0,0.0,0,114,0,13,4,0,131,101,0.027204233537114365,52,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,685,467,2,634,close
768,org/apache/zookeeper,org/apache/zookeeper/ZooKeeperMain.java,420,true,66,18,4573,4,12,349,15,120,0.6613876319758673,495,104,0.2101010101010101,0.3181818181818182,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,7,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10559006211180125,0.021739130434782608,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,47,1280,3261,1914,114,0.0,4,13,101,131,0.027204233537114365,0,0,0,0,0,0,0,0.0,0,114,0,13,4,0,131,101,0.027204233537114365,52,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,685,467,2,634,close
768,org/apache/zookeeper,org/apache/zookeeper/ZooKeeperMain.java,420,true,52,18,4573,4,0,349,9,120,0.5324283559577677,495,104,0.2101010101010101,1.0,36,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,7,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10559006211180125,0.021739130434782608,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,45,1224,3167,1858,114,0.0,4,13,101,131,0.027204233537114365,0,0,0,0,0,0,0,0.0,0,114,0,13,4,0,131,101,0.027204233537114365,52,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,685,467,2,634,close
768,org/apache/zookeeper,org/apache/zookeeper/ZooKeeperMain.java,420,true,65,18,4573,4,12,349,19,120,0.9291101055806938,495,104,0.2101010101010101,0.24615384615384617,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,7,BAD_PRACTICE,0.03125,DM_EXIT,16,2,1,0.10559006211180125,0.021739130434782608,0.003105590062111801,-1.0,0.09090909090909091,0.01652892561983471,0.01694915254237288,0.001103194595137872,-0.5454545454545454,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,168,530,802,114,0.0,4,13,101,131,0.027204233537114365,0,0,0,0,0,0,0,0.0,0,114,0,13,4,0,131,101,0.027204233537114365,52,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,685,467,2,634,close
768,org/apache/zookeeper,org/apache/zookeeper/ZooKeeperMain.java,420,true,52,18,4573,4,8,349,9,120,0.55052790346908,495,104,0.2101010101010101,0.9807692307692307,36,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,7,BAD_PRACTICE,0.03125,DM_EXIT,16,2,2,0.10559006211180125,0.021739130434782608,0.006211180124223602,-1.0,0.09090909090909091,0.01652892561983471,0.01694915254237288,0.001103194595137872,-0.5454545454545454,0.0,0.0031446540880503146,0.001103194595137872,-1.0,-1.0,4,168,530,802,114,0.0,4,13,101,131,0.027204233537114365,0,0,0,0,0,0,0,0.0,0,114,0,13,4,0,131,101,0.027204233537114365,52,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,685,467,2,634,close
1310,org/apache/zookeeper/cli,org/apache/zookeeper/cli/AddAuthCommand.java,2122,true,8,3,248,1,12,98,2,30,0.8985507246376812,39,20,0.5128205128205128,0.5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10248447204968944,0.006211180124223602,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,1,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,2246,75,707,close
1310,org/apache/zookeeper/cli,org/apache/zookeeper/cli/AddAuthCommand.java,2122,true,8,3,248,1,8,98,2,30,0.8840579710144928,39,20,0.5128205128205128,0.375,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.10248447204968944,0.006211180124223602,0.006211180124223602,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-1.0,-1.0,1,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,2246,75,707,close
802,org/apache/zookeeper/cli,org/apache/zookeeper/cli/DelQuotaCommand.java,530,true,36,5,248,1,8,98,8,30,0.7142857142857143,100,51,0.51,0.5277777777777778,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,4,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10248447204968944,0.012422360248447204,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,2246,75,707,close
802,org/apache/zookeeper/cli,org/apache/zookeeper/cli/DelQuotaCommand.java,530,true,72,5,248,1,12,98,15,30,0.7422360248447205,100,51,0.51,0.3333333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,4,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10248447204968944,0.012422360248447204,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,2246,75,707,close
802,org/apache/zookeeper/cli,org/apache/zookeeper/cli/DelQuotaCommand.java,530,true,18,5,248,1,8,98,4,30,0.4161490683229814,100,51,0.51,0.1111111111111111,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,4,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.10248447204968944,0.012422360248447204,0.006211180124223602,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,2246,75,707,close
802,org/apache/zookeeper/cli,org/apache/zookeeper/cli/DelQuotaCommand.java,530,true,18,5,248,1,12,98,4,30,0.42857142857142855,100,51,0.51,0.2222222222222222,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,4,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.10248447204968944,0.012422360248447204,0.006211180124223602,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,2246,75,707,close
707,org/apache/zookeeper/cli,org/apache/zookeeper/cli/GetAclCommand.java,234,true,21,4,248,1,8,98,3,30,0.6132075471698113,76,19,0.25,0.09523809523809523,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.10248447204968944,0.006211180124223602,0.006211180124223602,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,58,75,707,close
707,org/apache/zookeeper/cli,org/apache/zookeeper/cli/GetAclCommand.java,234,true,21,4,248,1,8,98,3,30,0.7641509433962265,76,19,0.25,0.8095238095238095,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.10248447204968944,0.006211180124223602,0.006211180124223602,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,58,75,707,close
802,org/apache/zookeeper/cli,org/apache/zookeeper/cli/GetCommand.java,530,true,21,4,248,1,8,98,2,30,0.9387755102040817,65,22,0.3384615384615385,0.7619047619047619,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10248447204968944,0.006211180124223602,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,446,75,707,close
802,org/apache/zookeeper/cli,org/apache/zookeeper/cli/GetCommand.java,530,true,21,4,248,1,8,98,2,30,0.9285714285714286,65,22,0.3384615384615385,0.7142857142857143,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10248447204968944,0.006211180124223602,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,446,75,707,close
1208,org/apache/zookeeper/cli,org/apache/zookeeper/cli/GetConfigCommand.java,1782,true,44,3,248,1,12,98,7,30,0.8809523809523809,53,20,0.37735849056603776,0.32954545454545453,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,3,I18N,0.25,DM_DEFAULT_ENCODING,19,1,3,0.10248447204968944,0.009316770186335404,0.009316770186335404,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,1,574,1782,1208,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,802,2246,75,707,close
1208,org/apache/zookeeper/cli,org/apache/zookeeper/cli/GetConfigCommand.java,1782,true,22,3,248,1,8,98,4,30,0.8452380952380952,53,20,0.37735849056603776,0.5,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,3,I18N,0.25,DM_DEFAULT_ENCODING,19,1,3,0.10248447204968944,0.009316770186335404,0.009316770186335404,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,1,574,1782,1208,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,802,2246,75,707,close
1208,org/apache/zookeeper/cli,org/apache/zookeeper/cli/GetConfigCommand.java,1782,true,22,3,248,1,8,98,4,30,0.75,53,20,0.37735849056603776,0.09090909090909091,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,3,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.10248447204968944,0.009316770186335404,0.009316770186335404,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-1.0,-1.0,1,574,1782,1208,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,170,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,802,2246,75,707,close
707,org/apache/zookeeper/cli,org/apache/zookeeper/cli/ListQuotaCommand.java,234,true,46,3,248,1,12,98,7,30,0.8170731707317073,53,20,0.37735849056603776,0.17391304347826086,14,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,I18N,0.25,DM_DEFAULT_ENCODING,19,1,2,0.10248447204968944,0.006211180124223602,0.006211180124223602,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-1.0,-1.0,2,676,2122,1310,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,707,446,75,707,close
