F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Iterator<Entry<K V>>,F16-    },F16-long,F16-    if (ioFuture.getStatus() == IoFuture.Status.FAILED) {,F16-StreamSinkConduit,F16-Object,F16-NA,F16-ClassLoader,F16-ConnectedSslStreamChannel,F16-void,F16-int,F16-  @Override public void notify(  IoFuture<? extends StreamConnection> ioFuture   Object attachment){,F16-boolean,F16-Cancellable,F16-HttpHandler,F16-String,F16-Endpoint,F16-Void,F16-Servlet,F16-ServletSecurityInfo,F3-ClassLoader,F3-NA,F3-Map<String String>,F3-Class,F3-Integer,F3-Pooled,F3-HeaderMap,F3-StreamConnection,F3-HttpServerExchange,F3-null,F3-ConnectedSslStreamChannel,F3-Pooled[],F3-String,F3-int,F3-ByteBuffer,F3-this.exchange.getRequestScheme(),F3-ioFuture.getException(),F3-HttpHandler,F3-HttpClientConnection,F3-ClientConnection,F7-void,F7-|,F7--,F7---,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-Balancer,F12-List<LoadBalancer>,F12-WebSocketMessages_$bundle,F12-AtomicReferenceFieldUpdater<PortableConcurrentDirectDeque Node>,F12-List<Context>,F12-HeaderMap,F12-byte[],F12-String,F12-Context,F12-ServletRequest,F12-UndertowMessages_$bundle,F12-List<HttpMethodSecurityInfo>,F12-ByteBuffer[],F12-ServletResponse,F12-UndertowClientMessages_$bundle,F12-Node,F12-List<Node>,F17-final,F17-static-final,F17-NA,F2-ServletRegistrationImpl,F2-StringBuilder,F2-ThreadLocal<LinkedList<Runnable>>,F2-QValueParser,F2-Thread,F2-SecureHashMap<K V>,F2-NA,F2-Map<String String>,F2-DeploymentInfo,F2-Integer,F2-Set,F2-List<String>,F2-Buffer,F2-Math,F2-Collection<String>,F2-String,F2-Http2TestRunner,F2-Boolean,F2-SslConduit,F2-RequestData,F6-java.io.ByteArrayOutputStream,F6-java.lang.InstantiationException,F6-io.undertow.util.SecureHashMap<K V>.EntryIterator,F6-NA,F6-io.undertow.websockets.jsr.CloseReason,F6-io.undertow.client.http2.ClientResponse,F6-io.undertow.server.handlers.encoding.GzipStreamSinkConduit,F6-io.undertow.server.protocol.http2.HttpServerExchange,F6-io.undertow.servlet.handlers.PersistentSession,F6-java.net.URI,F6-io.undertow.server.handlers.encoding.GzipEncodingProvider,F6-io.undertow.server.protocol.framed.ReferenceCountedPooled,F6-io.undertow.UndertowMessages_$bundle,F6-io.undertow.client.http.HttpClientConnection,F6-io.undertow.websockets.core.WebSocketMessages_$bundle,F6-io.undertow.server.handlers.encoding.DeflatingStreamSinkConduit,F6-java.text.SimpleDateFormat,F6-io.undertow.protocols.ssl.AssembledConnectedSslStreamChannel,F6-io.undertow.server.handlers.builder.SetAttributeHandler,F6-io.undertow.websockets.jsr.JsrWebSocketMessages_$bundle,F13-private,F13-NA,F13-public,F13-protected,F18-addNotifier,F18-private,F18-NA,F18-public,F14-static-final,F14-static-final-static-final,F14-NA,F14-final,F1-failed,F1-getStatus,F1-setResult,F1-safeClose,F1-NA,F1-add,F1-entrySet,F1-suspendWrites,F1-hasRemaining,F1-clearHeader,F1-get,F1-append,F1-put,F1-allocate,F1-match,F1-allocateAll,F1-toString,F1-addAll,F1-terminateRequest,F1-terminateResponse,F5-java.lang.Object,F5-NA,F5-java.lang.ReflectiveOperationException,F5-HttpHandler,F5-ClientCallback,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-buffers,F9-expires,F9-context,F9-account,F9-config,F9-timeout,F9-cookies,F9-mechanism,F9-readData,F9-buffer,F9-multipartConfig,F9-NA,F9-exchange,F9-channel,F9-length,F10-NA,F10-true,F10-public,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-ClassLoader,F4-DeploymentInfo,F4-SSLContext,F4-LinkedList<Runnable>,F4-char,F4-byte[],F4-void,F4-List,F4-StringBuilder,F4-EmptyRoleSemantic,F4-Long,F4-String,F4-int,F4-QValueResult,F4-AtomicReferenceFieldUpdater,F8-ManagedServlet,F8-AsyncContextImpl,F8-HttpServletRequestImpl,F8-AsyncSenderImpl,F8-SpdyServerConnection,F8-RequestBodyChunk,F8-ClientNegotiation,F8-Http2ServerConnection,F8-AbstractFramedChannel<C R S>,F8-PooledBuffersFrameCallback,F8-NA,F8-AuthenticatedSession,F8-PooledBufferFrameCallback,F8-CookieImpl,F8-ContextImpl,F11-httpMethodSecurityInfo,F11-written,F11-path,F11-offs,F11-nonce,F11-NA,F11-principal,F11-balancer,F11-orderInt,F11-NEXT_TERMINATOR,F11-remoteHost,F11-method,F11-bytes,F11-public,F11-INSTANCE,F11-contexts,F11-context,F11-parent,F11-data,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stuart.w.douglas@gmail.com,F71-rosolkodv@gmail.com,F71-nmaurer@redhat.com,F71-adamforgacs256@gmail.com,F71-lponce@redhat.com,F71-tomaz.cerar@gmail.com,F71-andrej.golovnin@googlemail.com,F71-karm@redhat.com,F71-ivan.vonnagy@ensighten.com,F71-ajaykemparaj@gmail.com,F71-emuckenh@redhat.com,F71-jason.greene@redhat.com,F71-proyal@drw.com,F71-trask.stalnaker@gmail.com,F71-greg.hellings@gmail.com,F71-darran.lofthouse@jboss.com,F71-jharting@redhat.com,F71-radosoft@gmail.com,F71-andrei.petrovici@gmail.com,F71-david.lloyd@redhat.com,F74,F73,F84,F146,category
3887,io/undertow/security/impl,io/undertow/security/impl/SimpleNonceManager.java,946,true,0,14,815,6,4,143,1,49,0.20036764705882354,311,147,0.47266881028938906,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,PERFORMANCE,0.012077294685990338,SS_SHOULD_BE_STATIC,18,2,0,0.022675736961451247,0.015873015873015872,0.0,0.0,0.0,0.0,0.1568627450980392,0.041370164018161126,-1.0,0.0,0.04938271604938271,0.041370164018161126,-0.8181818181818182,-1.0,7,2464,946,3887,141,0.0,6,4,137,151,0.0575497374056395,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0,0.006666666666666666,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1594,4520,7,1426,close
3887,io/undertow/security/impl,io/undertow/security/impl/SimpleNonceManager.java,946,true,0,14,815,6,7,143,1,49,0.8419117647058824,311,147,0.47266881028938906,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,PERFORMANCE,0.04106280193236715,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.022675736961451247,0.015873015873015872,0.0,0.0,0.07142857142857142,0.009475218658892129,0.1568627450980392,0.041370164018161126,-0.8571428571428571,0.0,0.04938271604938271,0.041370164018161126,-0.8181818181818182,-1.0,7,2464,946,3887,141,0.0,6,4,137,151,0.0575497374056395,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0,0.006666666666666666,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1594,4520,7,1426,open
3887,io/undertow/security/impl,io/undertow/security/impl/SimpleNonceManager.java,946,true,0,14,815,6,12,143,1,49,0.9025735294117647,311,147,0.47266881028938906,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,PERFORMANCE,0.04106280193236715,URF_UNREAD_FIELD,20,3,0,0.022675736961451247,0.015873015873015872,0.0,0.0,0.5,0.03571428571428571,0.1568627450980392,0.041370164018161126,0.0,0.0,0.04938271604938271,0.041370164018161126,-0.8181818181818182,-1.0,7,2464,946,3887,141,0.0,6,4,137,151,0.0575497374056395,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0,0.006666666666666666,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1594,4520,7,1426,open
3887,io/undertow/security/impl,io/undertow/security/impl/SimpleNonceManager.java,946,true,0,14,815,6,8,143,1,49,0.7922794117647058,311,147,0.47266881028938906,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,PERFORMANCE,0.04106280193236715,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.022675736961451247,0.015873015873015872,0.0,0.0,0.07142857142857142,0.009475218658892129,0.1568627450980392,0.041370164018161126,-0.8571428571428571,0.0,0.04938271604938271,0.041370164018161126,-0.8181818181818182,-1.0,7,2464,946,3887,141,0.0,6,4,137,151,0.0575497374056395,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0,0.006666666666666666,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1594,4520,7,1426,open
1674,io/undertow/server,io/undertow/server/AggregateConnectorStatistics.java,161,true,3,8,638,1,8,288,1,59,0.31521739130434784,61,20,0.32786885245901637,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,MALICIOUS_CODE,0.028985507246376812,EI_EXPOSE_REP2,18,2,1,0.034013605442176874,0.0022675736961451248,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0,251,161,1674,18,0.0,0,3,15,21,0.013338137858886436,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0,0.005714285714285714,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,4520,11,1430,open
3110,io/undertow/server,io/undertow/server/BasicSSLSessionInfo.java,729,true,15,8,638,1,8,288,10,59,0.41353383458646614,81,38,0.4691358024691358,0.13333333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,MALICIOUS_CODE,0.028985507246376812,EI_EXPOSE_REP2,18,2,1,0.034013605442176874,0.0045351473922902496,0.0022675736961451248,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,5,1687,729,3110,18,0.0,0,3,15,21,0.013338137858886436,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0,0.005714285714285714,214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,4520,11,1430,open
3110,io/undertow/server,io/undertow/server/BasicSSLSessionInfo.java,729,true,8,8,638,1,12,288,2,59,0.631578947368421,81,38,0.4691358024691358,0.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,STYLE,0.016908212560386472,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.034013605442176874,0.0045351473922902496,0.0022675736961451248,-1.0,0.0,0.0,0.12037037037037036,0.30268543586037666,-1.0,0.0,0.040123456790123455,0.30268543586037666,-1.0,-1.0,2,1101,526,2524,18,0.0,0,3,15,21,0.013338137858886436,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0,0.005714285714285714,214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,4520,11,1430,open
3110,io/undertow/server,io/undertow/server/ConnectionSSLSessionInfo.java,729,true,34,8,638,3,12,288,8,59,0.8248847926267281,167,27,0.16167664670658682,0.8823529411764706,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,STYLE,0.03140096618357488,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.034013605442176874,0.0022675736961451248,0.0022675736961451248,-1.0,0.16666666666666666,0.006313131313131313,0.12037037037037036,0.30268543586037666,-0.6666666666666666,0.0,0.040123456790123455,0.30268543586037666,-1.0,-1.0,4,1398,628,2821,18,0.18571428571428572,0,3,15,21,0.013338137858886436,0,0,0,0,2,0,11,0.0,13,1,0,1,0,9,2,0,0.005714285714285714,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,4520,11,1430,open
1594,io/undertow/server,io/undertow/server/HttpServerExchange.java,103,true,0,106,638,15,28,288,1,59,0.6987151085511741,1362,663,0.486784140969163,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,PERFORMANCE,0.22705314009661837,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.034013605442176874,0.024943310657596373,0.0,0.0,0.037037037037037035,0.005095042132079169,0.1568627450980392,0.041370164018161126,-0.9259259259259259,0.0,0.04938271604938271,0.041370164018161126,-1.0,-1.0,187,3039,1117,4462,18,0.14285714285714285,0,3,15,21,0.013338137858886436,1,1,0,2,1,0,1,0.14285714285714285,2,1,0,1,0,0,2,0,0.005714285714285714,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1430,4520,11,1430,open
1594,io/undertow/server,io/undertow/server/HttpServerExchange.java,103,true,0,106,638,15,12,288,1,59,0.7443509082853346,1362,663,0.486784140969163,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,PERFORMANCE,0.22705314009661837,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.034013605442176874,0.024943310657596373,0.0,0.0,0.037037037037037035,0.005095042132079169,0.1568627450980392,0.041370164018161126,-0.9259259259259259,0.0,0.04938271604938271,0.041370164018161126,-1.0,-1.0,148,2447,937,3870,18,0.14285714285714285,0,3,15,21,0.013338137858886436,1,1,0,2,1,0,1,0.14285714285714285,2,1,0,1,0,0,2,0,0.005714285714285714,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1430,4520,11,1430,open
1594,io/undertow/server,io/undertow/server/HttpServerExchange.java,103,true,3,106,638,15,0,288,1,59,0.8905626938413823,1362,663,0.486784140969163,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,STYLE,0.014492753623188406,IA_AMBIGUOUS_INVOCATION_OF_INHERITED_OR_OUTER_METHOD,18,1,6,0.034013605442176874,0.024943310657596373,0.013605442176870748,-1.0,0.0,0.0,0.12037037037037036,0.30268543586037666,-1.0,0.0,0.040123456790123455,0.30268543586037666,-1.0,-1.0,21,805,397,2228,18,0.14285714285714285,0,3,15,21,0.013338137858886436,1,1,0,2,1,0,1,0.14285714285714285,2,1,0,1,0,0,2,0,0.005714285714285714,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1430,4520,11,1430,close
1594,io/undertow/server,io/undertow/server/HttpServerExchange.java,103,true,3,106,638,15,0,288,1,59,0.9158174568010634,1362,663,0.486784140969163,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,STYLE,0.014492753623188406,IA_AMBIGUOUS_INVOCATION_OF_INHERITED_OR_OUTER_METHOD,18,1,6,0.034013605442176874,0.024943310657596373,0.013605442176870748,-1.0,0.0,0.0,0.12037037037037036,0.30268543586037666,-1.0,0.0,0.040123456790123455,0.30268543586037666,-1.0,-1.0,21,805,397,2228,18,0.14285714285714285,0,3,15,21,0.013338137858886436,1,1,0,2,1,0,1,0.14285714285714285,2,1,0,1,0,0,2,0,0.005714285714285714,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1430,4520,11,1430,close
1594,io/undertow/server,io/undertow/server/HttpServerExchange.java,103,true,3,106,638,15,0,288,1,59,0.8772707133362871,1362,663,0.486784140969163,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,STYLE,0.014492753623188406,IA_AMBIGUOUS_INVOCATION_OF_INHERITED_OR_OUTER_METHOD,18,1,6,0.034013605442176874,0.024943310657596373,0.013605442176870748,-1.0,0.0,0.0,0.12037037037037036,0.30268543586037666,-1.0,0.0,0.040123456790123455,0.30268543586037666,-1.0,-1.0,35,1185,561,2608,18,0.14285714285714285,0,3,15,21,0.013338137858886436,1,1,0,2,1,0,1,0.14285714285714285,2,1,0,1,0,0,2,0,0.005714285714285714,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1430,4520,11,1430,close
